"voter","count"
"osmo1u4zh6alrm0eurng8t8x4h9s5hlzmm2zdjn66nr",1
"osmo1u57kdjf335628jah7epqce0h2hlx50q84zrt79",1
"osmo1u58dc4g8n5np3j8r3ygp02p4lghj39d0jmqyum",1
"osmo1u5dhexpl8tnmq95x3zq6dvlpj7959rw97lcuvx",3
"osmo1u5e4m328yq3rvmzy84mrwna5s789shrdut858q",2
"osmo1u5ezv0vxptcs4fcmknvtaz39d4xakqy2wkp7ez",3
"osmo1u5fkwqauzt7vpld4xnnua04rseuklf0agudut6",2
"osmo1u5nmpzl5ryc0723eu4klp3macafxgmt9tdtmsr",1
"osmo1u5pgay3xap7pe55x6sq7ev8t4a2zswaa7qckzr",1
"osmo1u5qx7tkeujpw7xqc9x74tyuwzvxgwasxzz33n3",2
"osmo1u5rczc2mk0kxdejqu8ps49sh46q2ensyk6tsu7",4
"osmo1u5rfggaz2ywd57z5l52l9yxgu5yhejxwrgygru",2
"osmo1u5s28qtd0ramelcwg69vxeetdytvp7dxkyasj5",3
"osmo1u5u0xf88qu3g54j3a8dsdj4y0ugw8y8utjtycm",1
"osmo1u602xcpphe8t2547zc774wscvxvzcsfdqy4vd9",3
"osmo1u62609az9u08ajgctjvw6d5lsluxe6tpuvsp7n",3
"osmo1u630th5uf9clxm98h84x5eg5nhj5mppezj2c2s",3
"osmo1u68aahe0lq6hp29j8x9e3mscy7c72vszyyph7g",1
"osmo1u6ahyst970g9mkvj2wufv8fvrgh2nerxllkzuc",1
"osmo1u6aj573kst4cxgwza4423petf68lp60agqp7v2",3
"osmo1u6dzm5h987td8tgs56pa68gjnsusqfwlcexqz7",2
"osmo1u6jr0pztvsjpvx77rfzmtw49xwzu9kas4rh4cj",2
"osmo1u6plw5v2atha3grsfrw9cgn2q0rwudxafufe2k",4
"osmo1u6tcz48sqwuvuzkzmmfudlw4tyc4c6f4dzsvka",1
"osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd",2
"osmo1u6x8hmjtjjz4pzfpe9c4rg50x7af6d4j79e4r7",2
"osmo1u6xu2wn3fqprfxx56u8famtm29mm00wrntc325",2
"osmo1u7669zryfwwyylv7flgfx9snuada3fen2z3gs7",2
"osmo1u77nz4njsvu6ee7sn887a7rruxf62tqutwtupn",2
"osmo1u7atmkjfnwqlv3ythx9vq6pld77204dlg4ntcq",3
"osmo1u7fznx25zrfr7nx9eugqu3v260w43mfcc8enew",4
"osmo1u7xwld7jrsj3dh8a7chezj8nj2ac36e89qt2tl",1
"osmo1u887qt50un388r464h77zqtmxclrn29l40gwjp",4
"osmo1u8aeus6uvppx78wak7gmf33nxkq8p5ahjugda6",1
"osmo1u8ap3guhsggapnw9zwh809nkgjxar9fjm9d4vu",3
"osmo1u8axjrm757zg8m9s3748wqa7vkg8g88lpjm3r7",1
"osmo1u8d9et4w2k0ehy67j0et6uny4gt4e5zkz54v6c",1
"osmo1u8kdllz9p2ntk76shunsj7f46tuvnz8rjn5g63",4
"osmo1u8mla5v3myxh5hxudf35rkr906cuv7xpvxd85r",3
"osmo1u8mr70xx458rv96fkspchtdtufhgrkmqclrezr",3
"osmo1u8pad9dtjk5v36sgyj862hehqmfyuukyyer55e",2
"osmo1u8qhv9k73jhsckc3qrqpvl743flr2uvhhjdkl2",2
"osmo1u8s2x5954k6s94kawlyexweatv83dnnxanz2n8",1
"osmo1u8u3nrcjg32nytzsdvay8h5zyp42utc8wdfvjd",1
"osmo1u8wudr40xky2frzwnpgtz3akneus3pnza6j3z6",4
"osmo1u8xff6p6p4uunrpha6m7fskv6j5z49qhyeulty",4
"osmo1u8zd5su32m3ax2hmmm3sze762c8sk8wnx7se2s",1
"osmo1u98exhrgr9e2pqxqz7jny5m3as4czs5nyc90hc",4
"osmo1u9fqc7zsd9ejcxraac0y8xregcargfsce59375",4
"osmo1u9g9aewqqhquxmqlnk7w9ffjvzxrm25r25pkrz",3
"osmo1u9lqrsfrau4jz03enc2vp948ulgdu3yugfhzc6",1
"osmo1u9lxs7mtlq3lecqt8xmfh6w4lwmzvzcu6gd9pu",2
"osmo1u9mdxr88fzqm9jfvpfqvtjjk0jlsczeqcevx3j",2
"osmo1u9mfkgz8en04gry2vfr4uu4mwhf256qwvxmq34",1
"osmo1u9nhcfjckzcuef334947ekch0m7k22v4j02qxe",2
"osmo1u9nvr08rk9qw4zgun800yujtk3fh4fqrsh570z",2
"osmo1u9nw84x7rmd54dl89f0qjzswnhka5ycwvwzype",3
"osmo1u9nxh94cf2jsdfguxhqt37k2wtrn39yvf9uj2g",1
"osmo1u9urdh8njw4vlmah73c7exsu8hj9285tz9q5ke",2
"osmo1ua0c465jk34e568aqu78s38evl73z3jm4ssh9v",1
"osmo1ua5qukvzysvwsgwg4t9vg3rnzfegrn3st0upeg",4
"osmo1ua885geuxsdlegrtkl3qp0gg003sdvlj7d9rhg",2
"osmo1uakx3mrg2fn0nhh7z3aqlf8lx4lcm2n5y4ud6m",2
"osmo1uaqhflgfl9paessshy2vxa0ju5gd0k8ssg2cfv",3
"osmo1uarws8p3ue24qf7xnue08jm0q75khgl4qg4q25",3
"osmo1uasha8dkyf4kmlc8rw5uxqfh5dlhg4gtq4vpvy",4
"osmo1uatpjx2myzy6fg786tp3k5q5f8lfqwduved8fj",2
"osmo1uattgmc9kegrmu0czhfmdjnaxzzjvn370p2yxn",3
"osmo1uauggjq5l4plarcurhclsmrhdrsq40ulf4r2vx",1
"osmo1uavs7gv7cmmvjwu8s33c9e3ns99gr2duxe0llw",3
"osmo1uaxgppr8yqwxpdq2s67xcde06ujzr74pqmh35e",4
"osmo1uc0qv43jtu6sdq67kgjqvwaxhecgsagvj5d43a",2
"osmo1uc4nx6gjvju3vmeu2lg5qcp0x5gf8dq0wgntul",1
"osmo1uc98ev2ya9p34ajpn72723k72f9n2p57t0cfkt",2
"osmo1ucd7m8ke8czy7swzg0qm973l6j8c7ygpgcg367",1
"osmo1ucwqmy0mug8cme0a0jkp3akppafjwrtpqvv9ck",4
"osmo1ud0frm3cvwgvpr27e0ty2502ufjqxp3jd0e0cq",1
"osmo1ud5fxnu0ekdls5cy68u79hw702hqlete03zr4l",2
"osmo1ud60wehlvdnuvya3qjv958e04u7lsnn2xmdvt7",1
"osmo1ud87wnrt5z59lcu5prhzt4swuk2s94t3ftu394",3
"osmo1uda9jqj2gvkcphm8f0mj6ydmz4xykz5lem60c5",1
"osmo1uddj878z5z4v6a0suhmdgqezzwjuxr742ze6x4",2
"osmo1udhtf5w3lsauvefa65mtsmrthcj388us08g6zn",1
"osmo1udnzzdhhvxc4zfxyn0hx3r5kdu3xgq2eqvjrau",3
"osmo1udqq9zfdxw4a6uvcams8clcnueker60rmf9swm",3
"osmo1udshusqptxqme97hykacpgajmhxs7vksrh5fe7",2
"osmo1udukg2mkycxnejxkv2974c0vrn8s6h9sre6pf5",4
"osmo1udxvcc759jax7am4cwqdfphrpx6jz6xgudhy80",2
"osmo1udz95dyzm9crjsyrm6ezm3gca44l8wk3a6acnl",1
"osmo1ue5e5v2wsmkxr87hzlp2h3zkz4fh7cvjy9nuk6",1
"osmo1ue8h6392q97gt8hfm4n8ge6lws7796hx3prptl",3
"osmo1ueczdjadxvcx0xj9m2vwv6sxf4yp8e76q7r0a5",2
"osmo1uej3kr9qr9q9q9p2npsg752c9we48rww2h87jd",1
"osmo1uekvr205ya3s2sjwddurtjjleusw6xwzkwpwx4",1
"osmo1uesgvrft78cp5ve5p7aywe8gn7krwjh5e4lvvd",1
"osmo1uettjuxjg6k5e4dp00dgpucayem3af98knt3y3",3
"osmo1ueu8x2dzttrg3m6jyqvgpa2nqc75vawnwmjljq",2
"osmo1uewkmhcdlfmaex4vue4n0y5cld8vltxdusfsjj",1
"osmo1uf4uwkeneagg65yxn8dx7qf4d69nsegstn7d67",4
"osmo1uf4yxwuunqgp7guk36lcfp3q4txc7c29km78j2",3
"osmo1uf8fuu5uy2jt0qpzjuq2urhp7j8hnhw653eq2q",2
"osmo1uffg6pylxl0rr85zld8d3xdq2lcy8x2pd0a65t",1
"osmo1ufnrrs77kzcq89fcr63vpqyukczlg3a5kj5my7",3
"osmo1ufpdderg2eajxv8jxmz39y7m5ppc2z5e0jm2vp",1
"osmo1ufppyphwfwlhxft05fuj0206kq9fheslsv2lat",4
"osmo1ufpvh6dcwzujwpxfyccgysyx9yqkec64q60k78",1
"osmo1ufpy882klj5fdsn00w095gut0kr63amtmh5l7q",1
"osmo1ufucvlghlqjgaaxcx5tj6uf8yeeqwp74t8k2zq",3
"osmo1ufvcwvzcfzm3ft4u54kweuy8y9zz3llr56euya",2
"osmo1ufylzrujuet2rjecavxtps83yxpqte2qh4e535",2
"osmo1ug0c5fhy96vtwmh8x4qwz2mt7t0hmsm66nvvu5",4
"osmo1ug4p9pyeqnfd2kvtvgl5ulu2h7k428syxtln40",1
"osmo1ug4qkztatzca45fx0svzaldwk7tfwv6z6lr6dk",1
"osmo1ug5h3wn9qlmn00h7dvws8h68vdeh8c0pcjcxy7",3
"osmo1ug6ama6p3us72qlkspkc69ll7fcl6kws39v37j",1
"osmo1uggg98wfa4jftqw2al4vqq4eayr7zkgadctu4x",2
"osmo1ugjj83mjy5eqk5re0npju0xcdxw8yexxtfs7z9",4
"osmo1ugly77ujt3m80ecshwnml9nk7t4zu6ap4eft5a",1
"osmo1ugtuknc5awdwxy24ad90vdnkyqp3ecusvjsdxu",2
"osmo1ugw0pjtxup8mf6dl9sraj9wkqcnmjrmchhy7a0",3
"osmo1ugx4egd5hgr0ux2d8j3uctnerm6dyzyzapphsq",1
"osmo1ugzyml74wcyjp5nfw39e8w86gx77p889al3th5",1
"osmo1uh36v8655ngav2kmyp8p3nhks79sgfvuzkt5tm",1
"osmo1uh3rkv9k929lc3quy7fvy00twxxrla7pxe0gtz",1
"osmo1uh82sl5wy2g4r2x6dmf34lp2nr9e4jy72kvjaz",1
"osmo1uh8dpy4e0ass7g9eqddnu6muunhaeecqdk6d05",2
"osmo1uh92fnkkxkk8kpj55dandt8v4755455nykc0pr",1
"osmo1uhe53hxtfseru0vz90nkc35uca6avzluyxrjez",4
"osmo1uhgksrvmlsnj6ylc8j9lkw8jdqp4dheu8szlh2",1
"osmo1uhlamdkhqv4mqvtytqp6lexz7cpln2vfk34cwu",1
"osmo1uhm6gprkj3ufj4mq5uqnwwty9ywq7t208p0hc7",3
"osmo1uhqdv7jkx6dqgg6wj8y04dnaxccepwl9td0wgw",4
"osmo1uhqw80efesxpmm3xe6rhcncw65wjxgaara3qp2",2
"osmo1uhrrtr27ufxcrzjpeahzxntjam62r2e7js4z2d",1
"osmo1uhwrhnsh232l6k8vqkgg00tn3u2n4p00m2yjyz",4
"osmo1uj2ny4pycvg6aj42fppmt7l6tkcpad8z3s0a7u",1
"osmo1uj5ejzakxuqeywevlnwvygtr0j2hpwttfuchz4",3
"osmo1uj7xf8hzm2nxhqvwv3h7zhgypffr2kswtjkdyw",2
"osmo1ujc2q530gft8h57hujxs0tuxysaxm8qud0p43e",1
"osmo1ujdrt93dp9m4g4wqy06afvxvu73u6jqxrjd6cl",2
"osmo1ujlpgaq00m9egwjv0zu6ppauzlds83rcthn3t9",3
"osmo1ujnt6p2p3263tewzlxdd4un7fghy5q2mncqaln",2
"osmo1ujsjfut2ht2ptwd5w0wzgvxdm4zh9xnw6rsm64",1
"osmo1uk9ajlygunuf77qyumfyp6wtx2tvmwx2xkfjgm",2
"osmo1ukexhtndv6u82nn0ycn64pd5vmv3frhqy85e6a",1
"osmo1ukkx6f5vach3xmjq5fsdcesr3k8f0kqpyl9ntx",4
"osmo1uksymsx4mszn37y7a6lucncwsmdkuetvaj273e",4
"osmo1ukt60nf5c49ad6whknervju6nc2777a5pwd8vm",4
"osmo1ul2ffdnmv3xndrpnkqdvedatsdahf3xqhwatnj",4
"osmo1ul9c5gaa9hk4539zav0slytj0th42e46m2zw9g",1
"osmo1ulhr4qn6y39mwa46q5lstg802t5m58c6wul3xm",2
"osmo1ulrg3ul7rsdk8yaln4gtvnr5g5t8judqax6h2f",2
"osmo1ulrxamapqtuwuvuw0nfrkk8rgzqtvsvlzef7qz",3
"osmo1um066t8h4g6cc3rvwywnup6w0sf4rnf2eq9sgg",3
"osmo1um0j8mskacs58whj3zd3fx6nrytsw8w253rxjr",3
"osmo1um0nmfp7y8x4lykxuvrmaq9p4gsafner8dn47q",1
"osmo1um73lk7hg3l2tectkjvgvv3jgqeeyxyvfg2sdq",1
"osmo1um9n0xh0n8pwq3vxe69wmensn26te90a6k3zep",4
"osmo1umftelsvxyu3hx6qe77jy4zslv0rpvkwv9eduf",4
"osmo1umhfwajgemaxzsyztdyc64adp264nltwlwl2p6",2
"osmo1umhzgc3j6uy028024lmnws06a4chtq0njjvwhw",2
"osmo1umj980gzkl982j20928qwqdr6zv03llm4e644c",1
"osmo1umn2ed369vea7dmzf4m7fpgn9n4zzr8amv4w2n",1
"osmo1umpkgecjk2ujvhtv57wdvvhtdjvkc9cwzp7nn9",3
"osmo1umtfc89rc520u4mwvj08wzjnwnth8ctj06z3t8",2
"osmo1umvsh7y8djmtartql3dwsun9h8gq5ddxgsscnz",4
"osmo1un2qw0cynqmsypz7ue6p3d7gzdpl9cfkwgswcp",1
"osmo1un5jap5dsfwg3ahmw5s7fhgycz4cvkx3shntge",2
"osmo1un5tv7fzf85l0hgysvup2vuxffx5zesdcgqevz",2
"osmo1un9g25vuxvss6myl629h5f6hp9gggt99hz5tpt",4
"osmo1unaqp7j24svuwgsc5rvsakj2jey9pd7yh5sf6n",1
"osmo1unc8m95em9d8d6p56qe6fwlzkmr550762a26m6",1
"osmo1unhy9g3e39s9l2va7frc48238hd8ukcq48kgsp",2
"osmo1unmn2husa2r5gd23np57d4caadk94ahu7m6x8r",4
"osmo1unn3gpqktjeenk56rgz4j3jqthj2exrsju7jac",1
"osmo1unvhcra2kd884jaj57plkyz58zu0tg2fpgj923",1
"osmo1unwaunmd48pt4uxv7t48a0cm0h60zss7pfqgun",2
"osmo1unxx6xef6u4n6a3hldqv9gfa62270cscx4fsgg",1
"osmo1up22ugqlccel5yfa0ee3asf574m34wz5zxsc2s",2
"osmo1up3ajymsqe8azx8fnfpjw4jq22jlhnthg78rc8",3
"osmo1up4s4rhxfk0kql6m7anpgyupcepwyr0dyj3wgd",1
"osmo1up5076zkhsyrs588pctfppkas8gr5lfxun2qre",2
"osmo1up7p4uhgzfzrk6fnqjes0wty9rv7q0yxu477n4",4
"osmo1up8ea3x8n7sywfht8x773je02gemdhyq6ayy0n",1
"osmo1upe06zml286pga72n4tmreegtxfqpva33xp4lm",1
"osmo1upjmkvc0gwjc8mcqt2373awp4j6lvlns2hs9nl",1
"osmo1upr8y8m2r67pwt9l0zp74x840rz5gt76zqj5m8",1
"osmo1ups9qcwye0dl7ujjm72g6sf7c0tf547xv89j6c",1
"osmo1upstx0yjyjwtqev06jpkdcemn2yarnv35t8xk8",2
"osmo1upvpl9tzg7a9ltxzgyxvm97csmagerwvmuhslt",4
"osmo1uq757nfy3hltz80nw4k95ss9x4zldhpqxwcp68",2
"osmo1uq7u0ys4xzyefnsdglefywwkev8tmkjjuhz57r",1
"osmo1uqc26wvmpfdtqh5a4p6f4nmsvk79j9vu9hvup0",4
"osmo1uqede9jl7jsdjhklkvudfgrra7dx7ceyhvw8ra",1
"osmo1uqjwt3q9nrc6u5wwqgkwe99tgs44wwadm6qt88",1
"osmo1uqmct3yuw9hn806k302t2exgutlxepjt5xa3lc",2
"osmo1uqmxlwmhar4z70666k97gkcnleuza9vcqw3vrc",2
"osmo1uqpwch2jjy08zvqq874cf00knnfm9tzjvxj854",3
"osmo1uqvz4xyvyvvukeckldeyghwdnaxwws2jxje6aw",1
"osmo1uqxaw5fjhf2mpj3tlmwcnlaez62y04a3l22fhg",1
"osmo1uqxe6qlx3wu5ln086tr23xlx77jh635k6q7pr3",1
"osmo1ur2vlekpurh9gy79kuqhdkazxnaf4aq424gqgj",4
"osmo1ur3hly2c92q8x96y9le9qdt7ttfcsgamkqgst5",1
"osmo1ur56gr7mujva5v98czgfltdm2qfqsm4njz94rn",3
"osmo1ur9jvy9wrraua7j6vnn23l7fusf8fj4djsu3t9",3
"osmo1urcej60stz7ml4wvtvva9zcf2t9j63lqdyl8fs",1
"osmo1urgxmkx2wra6adrx7chlql342dgqrqat5gtc6s",4
"osmo1urn0pnx8fl5kt89r5nzqd8htruq7skadc2xdk3",4
"osmo1urp858n70jdrz84zsj9qsyjq4nrpa2d9fjcgzk",2
"osmo1urwc33na08z09lxp2t2748kyvr9a4zxckm9ju7",1
"osmo1usf556cnwfzkvgh9cp624mtthgxp5vxjsefjqf",2
"osmo1usfrn2w63a7dcf4ndvl5day4fszg4rg4vkkwar",4
"osmo1usn7udh0epss7qlwwmkw8ew4rps6t2xxqz2wht",2
"osmo1usrqqtsu75j8d5gf932gc8vuh7yly62nq09y4z",1
"osmo1uswpnlp3ms6t7efd4kgacz4ma9x77220ydyfyt",3
"osmo1ut0yh8q0r3edk6dh2qglayvdmsfm7pe54rdfm7",1
"osmo1ut7z89xn7xucyrs9wetfeujpjh77khdd7esy63",4
"osmo1uta2mx7jdxc0tydznryd8a8we6p3xnts8dgra2",1
"osmo1utg86qcev5jqs6kcexzdq46jw3f0nk5tzfffz3",1
"osmo1utl5y7z2vzplasazguxeh63n56v5c2g25sr0v0",1
"osmo1utlnjfl4ntjy87zw05rd28lxe6a9qzww4x8tu8",1
"osmo1utltmwk9dxnxxyupawfq35tvy5pj8muypqs0vj",3
"osmo1utr03e3ew2zpmssjglfuqxx0p9ckcw9nzfupgh",4
"osmo1utr7t3c500hqe7z6ltrlygcdlrzgfg0w2wytlu",1
"osmo1utrdl25gqlmcjnjsw846dctjjhj765gef8lctc",4
"osmo1utsp56kls0n0f3hl99ed3dhpdmxxs65xqm4dgr",1
"osmo1utu77ktna7anwytevzaeglxmxz3u06thdsug8z",3
"osmo1utuxmt5u049kvesa2gdgx3u38pe86r8jrxxc0p",4
"osmo1uu2702vl6thza2fausczkzkdfpcpyd0rj6nc72",2
"osmo1uu50pvezdwjuj2s0t80vakvj24vnnnnwgpf9zj",1
"osmo1uu9q0lcjrse7en59x5m88c94ef070sh823rt0m",4
"osmo1uudc3zp4d6hsm8df5f5tmnwnsjk58m5rzq6dpz",1
"osmo1uue3jj5rdc98390tutfr3ajlzfcj9zhn65chel",3
"osmo1uufle6nnca57cs56kg7w7fcgmx0ktxylnrc37m",2
"osmo1uug36tzy997j6jvkmz9rgrtws0awhaunt94clz",1
"osmo1uul3c4pqex9fyyhprjffz55pq6p978h3xk6qra",3
"osmo1uup8gpzrk5wpaw8tu6ml72ur3ag0u6wmr6hgd0",4
"osmo1uurel7z9ztjkruvedzdmlf9qtzy4s4yuguwa3m",2
"osmo1uutjux233spjp0z4rkd86wjrfuctwzas3et4me",4
"osmo1uv2u4sk7h3v6qe93v8hwmec6nlmy0a68pmzh9j",3
"osmo1uv72v6xelqjpg2a2yhd0rtr5jkre80yvdx9dca",4
"osmo1uvcv43g29gasu6z8sw7jtt5045klh9h3x6ytud",2
"osmo1uvjzl78r65c4sxe9pamdqswascslknf5frv4kw",1
"osmo1uvnk984yhpw48jfu5srvsrqdt03kkvlcjqx8x5",2
"osmo1uvyv65xwns2t43n623xlz0nqaswmrft8kylfx8",1
"osmo1uw4p7k9h6erv3vcmvlle3e35j9dclghf2x5vyc",2
"osmo1uwdat75n9mnammxl2c3r3yktu976kwfg9f7569",2
"osmo1uwenqayqm823g33nxnzguhtytq8erc48686ulv",1
"osmo1uwf4dmvcc69avtnh9ns09cgx3m6j4nuwhtf5jl",2
"osmo1uwfaat90p9nldpqvyh35z27awtwdv4kwjm0kl6",2
"osmo1uwg4al8cg6klxav93rtcjwz3udsw8qm402pw70",2
"osmo1uwjf2dge2rdmqxq3xesr6vcgckchrlzza53c2n",2
"osmo1uwrqg87k35r2vtqtqzf04nauqfzjl57lf94ny9",2
"osmo1uwru9lccuf54ac2vknjnyjfvfux2m9m94eehlt",1
"osmo1uwsq2m6u7f2uc7dlj5erln3wjtlayjtufy2nv5",2
"osmo1uwu97fck9sajv3wlnu5ae9qw6ppland0lkfnda",1
"osmo1ux3j2h446q9yf5dvsw4mwa5fnf07ja9v7hnlwd",2
"osmo1uxdledusrel8wm04nyjypc4ugxgakgsdxnk60l",4
"osmo1uxf8zpr59tpasfpl7eu3v4r64nnaq6d5xydepv",4
"osmo1uxrvvkcgf4qpcu0y5kemx084dre7j6g7l24xvn",2
"osmo1uxs476ndlkyly8wwfmc78flp8fyuwcshqdamp2",1
"osmo1uxthxgqhmxaqlh5u6990j48x5y0u2udf95krd5",1
"osmo1uxwjg3ywptwchrtu75kcy493fs9ymkeqwck5ph",1
"osmo1uxwqyl5vtxlns9u84mjrypkmd78fnyds8ye308",2
"osmo1uxwu82vavuzqye30s5we9fmr4pg6znmkp0k0qw",4
"osmo1uxy7ytyycnh4lxt7watkl0zekut70hlv24jgrf",1
"osmo1uy3efc0t599rsemaars94ve0x6m80fgc3kwtqc",4
"osmo1uy8zkm8g7mfkze3zkpmtaq7t62gwgy42ets3y4",2
"osmo1uyeyzsjcwtdnph23zkwm4x0788akpqnah9q2jq",1
"osmo1uygdqrdlzus2z4w53z50ncsguvttzc522r62mx",1
"osmo1uygvzedvtswsx9nwne9g888mpnkce795jt80qe",2
"osmo1uyjvu2lxwsuq5vw9n65dv4qy4f5hpg5kdfl6yw",3
"osmo1uylh8kd8vqc09f35eepplcsux6decgxksrg40x",4
"osmo1uyts2z7dc52aptskxcen8zh839lglxphhnkv67",4
"osmo1uz4genqgm6fgwks58jymrw30a4szc84cxgzyre",1
"osmo1uzjxrzwxjvxk35k8auffu9fwk93wzph08l5lkr",1
"osmo1uzlkcqs7ymrfwhzgg3xnjnekr7x39vewyvwm7d",1
"osmo1uzu786z2xpfy92nsv6tp4350zw0k9tqpk4rgh9",1
"osmo1uzycf96zkhnaf7usd859mgxq0cu0lvtelh9fp9",2
"osmo1uzzq70mql64xrgxlxzszdz999j0t2ahnk5q9xk",2
"osmo1uzzrn5xxvyhdrcllm6cgurjcvzafvxuek6mvk2",1
"osmo1v09z028szt2p9kwr0cz5mq47gzcgqvwlmszde0",1
"osmo1v0arase4lkd8j5kh83qdh4gmc5uaflllm9d0c4",2
"osmo1v0ceyv96s3xvzkcxalnee49ynqk8h5t6f02hx4",4
"osmo1v0ddl2nmezj4gy2j6rxg79qvdasu4r0tfahnnr",2
"osmo1v0eev2tdm9whgv63asukjr0u5fntxxj5jwvf7q",1
"osmo1v0kzm564xj582dfg95k27pjmt8tzsnrxvg0naj",3
"osmo1v0lvk497fvvzgpzh3xyd5e2vydmzydjmxqq88a",2
"osmo1v0q6kpqyx3l8czr0gjzy4p6fecpydahlw6wwhs",4
"osmo1v0t2y9urwtacek9jt69wg7xm5ktlhsgdl6tsr4",3
"osmo1v0z35y93fljkzgqemnsh6rng7myjusnyf4d8qs",1
"osmo1v24pje0a42s5kacdsaxhr8llfq0rl8xjr3mfls",1
"osmo1v254gjxmhrewzuwk0sft8rap6yuwdzmfddj6q3",4
"osmo1v2c35zp594pkeg3l4kafcvyck0fhnl328ghqg7",2
"osmo1v2c66kussekyuk4lynsqxa3csq7v8vahl6dn7d",1
"osmo1v2h3zqk8j7yaelzwtmhz3wasg694t0c7htj8g2",1
"osmo1v2j6upfdn03lypgaweg7r7jxqj2prvsmkh9w9g",1
"osmo1v2lrsv5vl64644trxt5ftrtrm2ntsdkq9lzd5x",1
"osmo1v2wmsgvu3c7ss3altqqrxhsen8lwenttgduu7z",3
"osmo1v33nm5w47hmuqvfm7hsvfx55q86qeps64ckruy",1
"osmo1v379k2d56cjsdr0kveqqyjfm3vqqzq9xj2c742",2
"osmo1v399ef56r9zn0heqtezfrs5p7uuzxx26wjt356",1
"osmo1v3fgacyt5f8lmguvrvtyjqqnpjmw2ncj35aayw",1
"osmo1v3pk7zlw4e78s98xvrpwfujjgfk55uq33js8sw",1
"osmo1v3uentfjrcd2dad87r2754qe7s2mzmhh5wgtg7",2
"osmo1v3vymqr2cd65q9g3ul6yqqyk5mdk5pf5j9tjry",3
"osmo1v3zs4mlkk48dm7xpn3hte4kq5xr903gqmdg6n6",3
"osmo1v40yhpqdx6g8ssjxvw6rlwkdv3zjdduwxgepmh",1
"osmo1v44eel5d5u8ad7adc48h8czmk32864d87nxc8u",3
"osmo1v44mqmhvtn8cw373xv0hw6npddccnr70lqsk9s",3
"osmo1v4eun5x95rnsa70wz6m3lhyrwz4y49jf0stpev",3
"osmo1v4h59pmzx0jzq2mq02azy2t4umenj8xqhn7cqu",4
"osmo1v4ljrpc0rkmwmclvmcfxuhxcc3qkzsvus8ps3q",4
"osmo1v4mevwhzpxumhpg6g45fk9ey97m9w3afw2u0j3",3
"osmo1v4mq9u0pnrhk2ysy06nunwsclm2d8c6svv07zp",4
"osmo1v4mqelmmdqhmje8jmyldsezz46fklyv5jgxmsp",1
"osmo1v4p3lvawskszxjstkp9en5sq44z97jylnqdsxa",4
"osmo1v4pauzyfcv5p7v3v366v05kpwyv5x9904pfwth",1
"osmo1v4se0sh0hpc9xgpd76s300sns3cz32770mz90t",4
"osmo1v4suqtu4e9546trc44xserummpn2pvq458hef6",2
"osmo1v4wksdt96650uepv43er33ms68an997xzsnv84",3
"osmo1v50vegaauc7vnpkcwj3wladq3c70gldwe7hfed",3
"osmo1v545gz9utvfp6vwwmpv6lwn059ss9teqzh3wrt",4
"osmo1v55v8x6at6w0273cc2sv88vrt6u94sfwnkgvej",4
"osmo1v5740e4eseyy2ssp0vc44nrr202e7pg6jpz5zf",3
"osmo1v5fq05qx38vgjeagy5k80z2rrfzrfar2pkdaxp",4
"osmo1v5k4st3duzftjsrd4m82gwvz8aygcgz8txtq5l",3
"osmo1v5n4r50xxgt3lpx6dldjfmsyfjz0la623wzlr7",3
"osmo1v5rg0eja22du80m4amkznlmtg0mand2jenx5mg",4
"osmo1v5rl8wwyfg2n2qp6umrllyu2zmrlk40vgelqgg",3
"osmo1v5tkhnp6jmuafe0enfe66ydppgna6ddu77uvpd",3
"osmo1v5tngvypkz75t9vy4xcnq8v2gkjfk6cfh0lv5r",2
"osmo1v5xkgnstf2dwpzyltcz2ut4uqrhhfym2u87squ",1
"osmo1v5y0tg0jllvxf5c3afml8s3awue0ymju22wxx2",1
"osmo1v6008sy3vlpy43nez0d654ssj0taerxp7yd5qf",1
"osmo1v6ajhc7gxydpk6lasqp2443p5hsrds3dc4yrzn",4
"osmo1v6f249cla6l4jha4tkm6zu2l43hvxzavv8pmp6",4
"osmo1v6h3v8frjq27kgdeyuxd4n0n8v2su2x3mq7226",4
"osmo1v6lqt2lesds0qqgjwyk7s2penaamaqz96tyd3j",4
"osmo1v6qdsejujqmc08s8qg4267prv9d4pjcja6nrs0",1
"osmo1v6t96hy045mwegzv084n0lfd0qrxglmg9h9a5c",4
"osmo1v6tr80fa2e3se4uxa99n74tw283ek779pa95ch",4
"osmo1v6twd30t9jawajkucsj9ffnaaj48xx7emvcv7w",2
"osmo1v6wztx2rxu80lmdjvm0ee22n53ges8zzuc254y",4
"osmo1v6xsc2qtlsqqc294pglhspyl67u4rct64aett9",2
"osmo1v7583z4jqp9eu62rlmhas6n67aunz58wvw3sp9",4
"osmo1v765tge6gfmllu8v3egzreapxlrx06ded8qpcv",1
"osmo1v779pqxnvamjv2fkvfn27dwkteljnvrcy6rect",4
"osmo1v77gh6mf00g4802s0t203njuflnvakcc8yu9v9",1
"osmo1v782ws8gzwdxmutxjh9jg06udy0u5uda98asvv",1
"osmo1v79gpgmstd8ax2sw6hc4mmxvx97xyp9dp4wygz",1
"osmo1v7ashgnqwewewanlsf59279f4j6aspz9cew7f7",1
