"address","amount"
"osmo1f4ffzycapwnvyy23p73djcnxa668eydhp03muc",67928629
"osmo1f4ghv6w2kyehydm555wmthmfnsr7dza46zunea",203785887
"osmo1f4gpmgmh2jhp2jvezpe4mlevavflhecarej7uj",135857258
"osmo1f4gxfps32fxrtzfzjxc793nueecrh83qnwyshn",135857258
"osmo1f4hmea7xdje20zcqtsrll2kzkgrwcmyut8w3sd",67928629
"osmo1f4lra52avyw35wqetv6pemcn70eqh5pm0mwe5h",135857258
"osmo1f52jp0820mh509cm7ptqdk0y9zj89grwguvk62",135857258
"osmo1f52v65w32e6qn4el3lwh0fp0hcn4tg2ss9sjxj",67928629
"osmo1f5a9g5j0vys3hf4scy8s96wf4pea9p499tshfa",203785887
"osmo1f5aa0xaz4jkwun4pdxadkf98sdc4fhk0a75j7u",67928629
"osmo1f5da8843g7r43gknzqdm9zrf3tdmk5dz5seldg",67928629
"osmo1f62cu25mlwxw98l63vh9pfyqdxqnrjfle25dhy",67928629
"osmo1f62eh50tavlafntfa7ljv40nml4lcdfskagtkc",203785887
"osmo1f62zgjhla097yc4e9sf5zm64antugnjhq0h6ke",135857258
"osmo1f6aewyay56p8qwayqlkt47f6vfflefm9rteulx",203785887
"osmo1f6fmk2czcedh89l5sux3cqntllp59ruz578p6u",271714516
"osmo1f6gel3su6zsgtkkrlrtll9ms3kkj3h655ctc0f",135857258
"osmo1f6j3m060qv3mjatru7hdr7h28hp3e5n6xu483y",67928629
"osmo1f6jq4ygxp0sd6nk4d7grcjwgj8335anq8e6pag",67928629
"osmo1f6lfrehfsrtj2zz4tyg2n85z49wydle2tmwefs",271714516
"osmo1f6ltlg50rx438m48tq2jhacs6tuz3cd8jeyt4k",67928629
"osmo1f6m0v2ne4lteulnhucpkxaxdmuagsef9de7wen",271714516
"osmo1f6tcy4w3a2uwrzc2zx48nmktdkafqguzxtaf2e",271714516
"osmo1f6u85enm6dfq8y7rqyfq2550eztcjh9urk6dls",203785887
"osmo1f6wt7t55w603kh9pkfhrdxdfe5awcgrnh2cdxn",67928629
"osmo1f6wtm6399g0pzpf5mkva4t0rxfh0a7dngpgtw3",135857258
"osmo1f6x0hpzjmnn6aydv8rfv339r9ytxl9ad6zkwpq",67928629
"osmo1f6xsnpf08lw26ueyznj8d7pp39swm3al2pumkw",203785887
"osmo1f6zmpc4m9f80n3lznhvrdkcxcqvke3w09nkk4y",135857258
"osmo1f7653xmmtk6c5ph8va37juwfzxdfcfw0u2r2vn",135857258
"osmo1f7az0tsr4sg9mduqyjpt53p3jk357j2nt7gtu9",67928629
"osmo1f7hf2fdq8px44k6q4ypcarwjd7acqn6fdfud8f",67928629
"osmo1f7p8xr8vyladxexna8xe72j3wwz6ru7r58pn7r",67928629
"osmo1f7qvypfaee56km5rp8lvay4f0saq9xn4mz2srn",135857258
"osmo1f7rrgql55an2x6erzz3lwyv0mmeytecpemt5mc",203785887
"osmo1f7u5wt7nez00k50kwc9azz5r8qy0zevq98h0gm",67928629
"osmo1f7z7sfh6dem85548t8nf8kvd33z2j5jkz2l6yc",135857258
"osmo1f832x3wt5a6gfhq3mn5ffwr7dg8fzt2yjm4j3p",67928629
"osmo1f839s6s9vggulnvn8na8cjwrjn6ghyz053fn2q",67928629
"osmo1f88kcq3ramnam9937p9zf8l5twujr5jxdxaus3",135857258
"osmo1f8hm7vhy6le6d6zsd7tde7cfhy5q9ykkheufah",203785887
"osmo1f8ls93m5zkgu05rxv0xrg5xspukagy2lfndtyg",67928629
"osmo1f8pjcgsth9t2ztytnmt6myslz8v3jlv804ev5a",135857258
"osmo1f8xye7qclcwtd9wwp2l2gey79qckacxnvm37mp",67928629
"osmo1f9288phuzredp9n83r8kg5aj69medzz9lvxw7z",67928629
"osmo1f95ykqjc4gl5awnzw6593ygrzmrgs3ekvnqf4u",67928629
"osmo1f97ldza32he2rgxkuttgqrcwwlaxmhvjw0qgcx",271714516
"osmo1f9cz2nefyfr2c9wjvkyzkuddn7x5fjlhkt2avw",67928629
"osmo1f9gyjxaqnpfqjdt7e7lwe0fcykda2nkgf4xng7",271714516
"osmo1f9nh9xtutrxewtlc4923hujz8s9pe0ufletsza",271714516
"osmo1f9qpky29pa8pxrhtyty20h8zrk4kg2uwcekfkv",67928629
"osmo1f9r4xgc5xpwq654hrm9jf5q7uj589mltg6f487",135857258
"osmo1f9ukp5anml27kzpy0ymahgc32p8rdptt9zgqfx",203785887
"osmo1f9w0uwjhurva9yvvlchtec7a5vd65uf0uvjmvk",203785887
"osmo1f9x2ecxejcrsl90mgsdqjhmy06p4x6qzmh6n8p",135857258
"osmo1fa332sk6ph78kyjj9e38j7xuj2hdazaagjccn2",271714516
"osmo1fa6xtmfx9u7tkkskx6lpccnuzseesec7t27ycs",67928629
"osmo1fa76ue7z6s4kam703w78jfdk52kgeycg029586",67928629
"osmo1fauuc09464dkrl0mtxcldf0tctm2jhejn3fseg",271714516
"osmo1fc2lmd0xcu43s270u9r79cfcaassu04xjrjsxh",67928629
"osmo1fc2w5avsmcd4xk4rxquhv3rzdxz6kkhw0zed8u",135857258
"osmo1fc8qy76m0avq6usfmhx7ys6qxkx0654qqdrex5",203785887
"osmo1fccp6nazz6yh7t9s5047s7dvlmcquu3kdc6790",67928629
"osmo1fcdt5aanc2u5gy8hvwnrpqnjysqrngxzc60jp0",271714516
"osmo1fchtuwzq4pdsap9ccn4xjd9wn28hkqy09mhydh",203785887
"osmo1fcm4h2h6yulx7qe0p9jtxjy83eh6p9tycacwvj",203785887
"osmo1fcwuuev5nnu3jeckykjnn6tp0vre3uu7swk0xe",67928629
"osmo1fd2ayfu6kmt66jwr62eazet5y5hp8e3ayfcxah",271714516
"osmo1fd5cg849ha0nqmuarlrpcmpvg0en28nyykffr2",67928629
"osmo1fd6vgzze8hnfkrc6fstqkm2t92nsyemufvxgjq",67928629
"osmo1fd8kd7qkneye4y96slq8992r34lt0wfed9g6e7",203785887
"osmo1fdat3nu93jkmnj8458lfs8dp243rlx9zwp29x8",203785887
"osmo1fdf6fe8z0wq8rpjnphc9x9mgh34auq20m5ujun",271714516
"osmo1fdgrz4w03v3kleczaccuz4gulzcx3mgauejvwg",271714516
"osmo1fdkjeck4ux0s420hzydryzfj7ct5e4gk8qx35e",271714516
"osmo1fdnnea4weq24avffz9kknddvtyt6a8d8m4942m",135857258
"osmo1fdwa37j7lmu6laulptekcqqfvsv9203kmtlr28",135857258
"osmo1fdz04uwkzuffj2jtjp3m2h48ahuw7nkeut7an0",67928629
"osmo1fe453vnvzmf5ktu3tyq7kd68gymcfzuuamnkmg",135857258
"osmo1fe4zn60w3l3g2zt8u6wlcrr50c04g5r26c3fgs",135857258
"osmo1fer9pmalp06q88kq4w3rn4qmjgzay3c92yx4kr",135857258
"osmo1ferszntw99ylfm8wc5jezr83r8lpttu0mdet68",271714516
"osmo1feu0an6vdmzytz8hn97kthznr0phfk97als3hl",67928629
"osmo1few6af7h0fswxwz96uxgmyaz7rd9k4v96kzc6w",135857258
"osmo1fewmwwksyu2mc63gfcvu7q7qsc09c40gfsy4g7",67928629
"osmo1fex3jndzla0jewec62desej8vnxg9k4gyr73lh",67928629
"osmo1ff87fqgnd4cmcae3xumc7hwrtfgr9flseezw2p",135857258
"osmo1ff8j98rrzksn579vdt3kehyk6dsed877qm2tr3",67928629
"osmo1ff9tskaz9faad5ajg2sqhwmuk9nht3hy7wtuwm",271714516
"osmo1ffhe8dh8fawzgmsc5peldgtrhskazs47ca773a",271714516
"osmo1ffkpmjxz7wqy5qdg7qafzwgpdw8qn3wgq2uahx",203785887
"osmo1ffmdfxzq5yyps9m8vfle526qg4a3nmfjqrxgqt",271714516
"osmo1ffn27k708f9xasq8m2pfcl3uhnay60q7jvu2wp",67928629
"osmo1ffxkphenzwk3kvd8e768q6z0m2ev4nv97u7l43",67928629
"osmo1ffxm3ge68rz87upl5vxflf527zegtyzn7pl5q6",67928629
"osmo1ffxp94ut0ewjrgf3qshulkw4kuqvaze4t9uxed",135857258
"osmo1ffzfm7m8lutgqg265mvuymuqxhyjlzycs0k9ud",135857258
"osmo1fg0nxrrdmzn6nl4m2fv590qx4x20vn90rl9t5r",203785887
"osmo1fg3d56zj48xjxflmuy5zf7xqdfcmdnwffhc9w4",67928629
"osmo1fgcqahxspwtmxm0etal3wmxdcgmuuluhyggwsm",203785887
"osmo1fgcy2g07uxqpe462yqkvqtkf9xhet2gud5jtt2",67928629
"osmo1fgkwljgr6yw2mnamfw2ljfs8nek2ag28fynrjt",203785887
"osmo1fglyz77v8yuaq2saewazwm8qvwz5pv0tft08p5",203785887
"osmo1fgnfg2gnxhkmcc8tgpph6jm6xvn236jetuqq5w",67928629
"osmo1fgwaqndwpl2hmk6vv98vt07fkefvx46w99q5ka",271714516
"osmo1fh4zehawuwam47e3dqh3khwphvswk8sshyhhw9",135857258
"osmo1fh8gf0mt5cs5ukm0fu2r87678694878sxy58xg",203785887
"osmo1fhcjh233phfjtzrfts0vv6rr6n3m5s7zje4ud9",67928629
"osmo1fhdyy4skgk4ttkwursej5hxhket5fdgjmvvh3w",135857258
"osmo1fhes2lhjx7jk3paytg7tls3m849xgc3zl829p5",135857258
"osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg",271714516
"osmo1fhfhd008ukql30mewjgr922tl5mq0gywhxwgtc",135857258
"osmo1fhh9p8cs6lej5wsjrk2066ep58xt73kszadcqx",271714516
"osmo1fhllf42an75y0y67pa0vm5mfz2uudsfvvuehdu",67928629
"osmo1fhnc5vtxeclsqpkk8puyx4vmcuxypps0ukfgw7",67928629
"osmo1fhuw5afltjhz545356rgusxauyxzc3t0n5k3m4",271714516
"osmo1fhwcyxx2lgefnslf0prm53k93qxsef6uvy2xxs",135857258
"osmo1fhx3scs5czaf22juc6mjas5ellkx5shpfhxss4",203785887
"osmo1fhya00nlma79csme2pmwfkk7nqa37n29evuv3r",67928629
"osmo1fhyu9z5l6tu5etkhlcezq4n0859xazn9tv9mws",203785887
"osmo1fhyyndherppv9f50esh78phaejc2g9es7f5a5w",271714516
"osmo1fhzv4xz3rjt7pg2degmn5e74405c4s7zcu4xya",67928629
"osmo1fj0e30ey8fuzjau3409jh7yalna66mjhgpvme6",271714516
"osmo1fj8d32l98legw3l23ag5gl6ulc64akfr2fq32m",203785887
"osmo1fj90a4sule3jtsjze7an4hkz62usd867kupx7u",271714516
"osmo1fjam2emvm87zkfa53yycexjpnv3q9a4vtqzzxf",203785887
"osmo1fjh798fyn9vqldc8ru09c99r89v5mt3czu4jfp",135857258
"osmo1fjhtga2hg3tke378fn772r8zyt08wvsjd0fyul",135857258
"osmo1fjlpshee26zhrgfd6x6gl68p9gkdlwyh2hywxj",203785887
"osmo1fjn0vr4dma5crx2rctv6vmfwxx0v0vrd6s4da5",203785887
"osmo1fjn66segfy3cldj2uvxdfst4d4gzw9lhrkvjen",67928629
"osmo1fjut6w4yll5ldcqmwxra7lm854g5k4sawu4ktt",271714516
"osmo1fk6g5dk6yljq5jlgtszyguw6erqt5z0sgdlqpg",203785887
"osmo1fk8kdezh7fahg5hyf3cpquwvgcxf47qrwrj7x5",271714516
"osmo1fkddd685hvunc7rkjdhs3wgzx3netkrflqt5cg",67928629
"osmo1fkfnplwen3m5qy5f8anrtjhr5858mlfkqe9f7h",271714516
"osmo1fkgkms7h5tw024k7j3eg93zdpxg039mryac9kg",203785887
"osmo1fkh53jzjltugmxc5y50pm727a85nscrnw2nhlq",271714516
"osmo1fkj2rp6mnkae59qmqjpzy2pdzu8rkxhwhs439y",67928629
"osmo1fknhdqr0q6h98nn28gymamdz04ehks3vq8d0x3",135857258
"osmo1fksnw8cq42mas2qtldc3ulfpvhkesm6vncnvwq",203785887
"osmo1fkyvccs92hsrflefg9u030xpq7gflr96a7f7p5",67928629
"osmo1fl0r2fxun5xhjnu5zeegvqpup378wu4p7s5423",67928629
"osmo1fl0we9jrg7860hapcq97ndrxf8zskdxahwhe9z",271714516
"osmo1fl44364g9qq3ax748hkp362c48jel2fh0r7g76",67928629
"osmo1fl6td57k7dhjsf5w8jfzqq4lmky95zuyj0ngcp",135857258
"osmo1fl9uxwh97kjfyw4kmft3cq0w0j50jd3u0nkwxq",203785887
"osmo1flgexpp807wrkevhrdz3jtgy5qegku5uahrshh",271714516
"osmo1flhxte4zacle7n4pavkyd4sck8eamz0nfft38d",135857258
"osmo1flk5kr85ashg3xem5jnh62fcj0vp9suwmnputs",203785887
"osmo1fln4j0n8alk5yg4fdh3edlwga4pcgua3xeuamy",271714516
"osmo1flswm9qxz09cljf2axw9a0zh7kkj544v28tefn",135857258
"osmo1flxhjezt5v57ldq0vdxa9zjumxecpka8pummdd",135857258
"osmo1fm3utlrj0yjftdt808uz4j4sjt09k0yx2s0naa",67928629
"osmo1fm97lrwsz0jlzhqsdt86zwqdrn0xt6k22xd2ah",203785887
"osmo1fm9k9kvuqvltrv2dnfy53qr4fejuwpfcnygvmy",271714516
"osmo1fmmkme8sa5a9lvf5z4dqv8slk7je26cp9evcm2",135857258
"osmo1fmv0nj9fgaplam537u46twdjvzcgjqmqtapdfp",135857258
"osmo1fmvy7g7qx6splsl7dpmg76ywmlmy9rpuzm4hqj",67928629
"osmo1fmw3wjk4t3x28hjaeh93zd5dgvtl4td7glgghy",271714516
"osmo1fmyg4tt09zl836ct20fey5fr8xwchd55nen7kc",203785887
"osmo1fn0h75ee5rudwfnuc47nrkqes5pftp3700ugeu",271714516
"osmo1fn0hkap0dfx8mmh7pksfshs8kkee7tea0eakpq",67928629
"osmo1fn2rrtgx2w8m4vylefd7rqh6m9sarlks2ckm2w",203785887
"osmo1fn5fkex9fsydfdcd3h26gn95j4cwytrqys4s3q",271714516
"osmo1fn6t3t9d7n42evxywj55f8qszxcnarmhasygkf",67928629
"osmo1fn83fg7f0m4xxlv9e6ljk3m7f44caujh4j3xn0",203785887
"osmo1fn8hpjjrsysurp9wdy5rp4rgv6k7gdlvat52jt",135857258
"osmo1fngjavrum2slkluryuyknqa8lgx0nz0smcac2n",203785887
"osmo1fnhvp6an3ar59ke2v95f40x2tqx7n2jnc0cxw2",67928629
"osmo1fnj3urff96rhqp6upa99apxd36e0t4m20uqqer",67928629
"osmo1fnnnvmdd9rtmqdx0auj7p7wr52kwxhejsw0pas",135857258
"osmo1fnrjt3xw5c7gxnwt5task7lllxz5eleampjhgp",67928629
"osmo1fntv79pzyazld30welfyus6m8adjylf6m3jgcf",135857258
"osmo1fnu0lgghvjfnh99tthgjzmsr4lak47c9ug8dv3",271714516
"osmo1fnu8j0flhzkvww9ydk77u7fqaa4fltsavydy32",135857258
"osmo1fp285s3y7jc9umuusplxnehyn3rc5dkvxf6kag",135857258
"osmo1fp3lty4qj9u9tvxcpzrgn9nxg4j4t2pz8vn2xy",67928629
"osmo1fp9e762e2v8wqe8t845zszrtsm9hkd5j88zpxr",203785887
"osmo1fpa8xf6a3s6asu34hjuvz2uf79smll7nz5r6gq",67928629
"osmo1fph8vzuvccy8rc20xwrmksfjd8uueq0j64ejf6",271714516
"osmo1fpjxdg27yqrmt530rtr88l5el93s3g56jp2qx8",67928629
"osmo1fptepm3ken9hr8dhp6j3mgfwzlmuazp7e7kdru",135857258
"osmo1fpxfcpgrkhdfaud02ju2qvgnapkttkxwngl502",67928629
"osmo1fpzum8ghv9dqq2hfw9c4ca5cducjy6lfxmr0qr",271714516
"osmo1fq04asfq2vv3d4f5q94turu0pmdjprevw6hehq",67928629
"osmo1fq5jm93mm7u625uh9x3xtqkvqus9gy8n6drjvr",67928629
"osmo1fq5twlmmmqhahjpy0h7sleskv4vldmdzvs55mg",67928629
"osmo1fq8an6g4haa9x5sftws3l7m3psp8dw8q3k4pj7",271714516
"osmo1fqdr2jeadhw9fer8zd4pqeudpeluvw64cpr26g",203785887
"osmo1fqfylxs9zjptvcwyc8ytde0pqn854hnj6s8pz7",271714516
"osmo1fqplmxpjyuedqcrsted767d63mkj7vhz5yuv3f",135857258
"osmo1fqq97thz8c4cygxc3zvc4edpetkn2ezu5pp3se",203785887
"osmo1fqyumsnyft7snkp6x0qj6peuksg86a22tfqytp",203785887
"osmo1fqzqejwkk898fcslw4z4eeqjzesynvrdyvnj3c",135857258
"osmo1fr4dse2hghkw2sd3ve4mm4kml76km97xukjzhc",271714516
"osmo1fr62zx24gapdul0gze8lt3y9fmtt7h6m6h87v2",67928629
"osmo1frc266qg9vdyyfegekxqfmvlxpkq9thh2epkqc",271714516
"osmo1frcsy8c0hveq2qnutl0r6rd4dfe4es47xq4ly2",67928629
"osmo1fredkpz67x4nnwx3sc8detzakdhp3fmjvl728w",271714516
"osmo1frefv640nswlpxxcfxtp8z2vy5e84c9xfnra0r",203785887
"osmo1frfrv7sguyner7wtdpnnvz38fnr5zq5nxskxtn",135857258
"osmo1frjzq289yys0le2yju7yhqs468k3gfru7un4ct",135857258
"osmo1frx3y76cgzvxg203kwhu39v9ucsa90l6jv3wax",67928629
"osmo1fs67g6a7jdf4u6lkhyuwwlyyf9dw8ljtzmmpam",67928629
"osmo1fs8er0greualh3juwem3nfn4fzcru94hkr72ex",135857258
"osmo1fsafyk2esceml9kg29zek6tfmwe2ru4dsurkj4",271714516
"osmo1fsclv2hq9vf2jw8dv5wrffprh5ga623mxr5pcy",67928629
"osmo1fsczk3dj3eqp62qeeg4jcwvg939zwa67yd92ru",135857258
"osmo1fsdr9vdfna8lytjrdej5mxl82sjxsxwu7emp5f",135857258
"osmo1fsfmxf39qytl0jmpp6sntcj82f3ydresfgt5xz",67928629
"osmo1fst0ly8vsx4en2pmevnswnw73pv3mpyjx4l349",135857258
"osmo1fsx7dp43djc2ujaww6geftzakvym449ddagkwu",135857258
"osmo1fsygt0ftztx6av4gls895agf7388gchekqvk9g",135857258
"osmo1fsyk794tz7rdgpppt0pfxtkfvsc7ue8dnm344d",135857258
"osmo1ftkdaf64j80fvdxc93n489djm0hd38306h7md2",67928629
"osmo1ftsy44amq6h0uwjwznvaacefpvpzf6ev0en0kx",67928629
"osmo1ftwv988xjrca6c80newruq2y306fd2wy324u6r",271714516
"osmo1fu0rwu868e0uqg47kr6wg789yz538n02afzrv7",135857258
"osmo1fu2q30r2pklwgley0zvwknwlwgexk4jzcx4ead",135857258
"osmo1fu63ntgrve6chlm770dxw0wewjzxrkfr3wvvs4",67928629
"osmo1fu6splgnv2zk8zz2wu6hsxgtfexu6w3gdy4v70",135857258
"osmo1fua0lj5lecawxwnr4u40g6q96gf6zr3xxdxnym",135857258
"osmo1fuhzfeckxgs7hx5zaqpkhg7vv54nqzzmnn0sac",67928629
"osmo1furjqwnfw05vftgeghelwlq85ldccxxmf4jval",135857258
"osmo1furq5rlzu895fjve0rz8lx044mqqaaqwjg8fs9",67928629
"osmo1furqe9snfhjj3r5pjmgy328qrevycaaqans9uq",67928629
"osmo1fusr3vdmhn5fr23l3kka7dc88wdc4rnhtess69",135857258
"osmo1fuv8kkqekydpq85m5sa4vxx8ng58c9x8mds3vt",135857258
"osmo1fuxqh43my9zy7v0h03ckk23n48rflmh0jccyk4",67928629
"osmo1fv0088u2qvw4nusle2x7menaya2dgwpufurrw2",203785887
"osmo1fv0skajgusaj469mn3pu04twt7y9956zg0scur",67928629
"osmo1fv2kkjqt2hv6cn2c0du5qqxkeyvtzjxu0lygcg",67928629
"osmo1fv5wvhl760gadz07l3t8050elchqtjakk0v2km",203785887
"osmo1fv9hcnxssuwx08uutjwymtf9lhxkage6c64w3f",203785887
"osmo1fvfh8py05qqs5x3vz258gv68c3afh3y7uj5xml",203785887
"osmo1fvhrv7f4jp04zjw3a65jeaxeq5tlx2dfv993qs",67928629
"osmo1fvq592zsp3ekafsqaet4npwutkv2npn4f8qtqt",67928629
"osmo1fvv86pqjpz5w75u84mesyfu556umjfjrpy06df",67928629
"osmo1fvzu0l7vv7d43mnd5qjv236r0wznyqx7azyteh",271714516
"osmo1fwdj3p3l2l5tgfwgymg9suc44cks2fv88z0nfn",271714516
"osmo1fwgv2x2zhcx7r4an0swumlz0a5hv7tpjx7pwzx",67928629
"osmo1fwk9yt7um7a869t49lxkucekvmclq8n080275q",67928629
"osmo1fwmcetqmn2re4dfcq9gh3xzhsj0vc2mqnlhny6",67928629
"osmo1fwszd4p4xldx2yqf37v2929nt6vfy0d0w0ujr4",135857258
"osmo1fwtlm9spclvzle8rw0gezkphg7uh8v6gax9m4d",135857258
"osmo1fwvsuv9y9pdatktpyyaww5z04kwgzc7g2wuzjt",135857258
"osmo1fwy26wxc2qk54huhdtaka69p8w4kctrnyvg4yw",135857258
"osmo1fwzqwujy2xpn99vh3k7d066r3wrtjct8m8rm0z",67928629
"osmo1fx36hr7kfe4nm6rzn5nrldun73y859m033qkq2",135857258
"osmo1fx4zk9grf3cmx77l5g3lgdcynawj2mteg74ur6",67928629
"osmo1fx5gpm795cu9wplf309vrrea0r2fxt94wrg4fm",67928629
"osmo1fx8w4ptv2sklkda6ud6gl8qz2ye6hn4t0u6guj",203785887
"osmo1fxa8uludtua36fgj5l8rh0drvn8m0a6hjs4r2u",271714516
"osmo1fxccvvhhy43tvet2ah7jqwq4cwl9k3dx5l5ngt",67928629
"osmo1fxjjrvjgukph3286xkejvurnlgj0zsksf5dku4",67928629
"osmo1fxmrt9uj6fdzk582f073ttnq0v2frzm8df7eqr",135857258
"osmo1fxn0dw8g34m6y43qskneyyw2f2hartmzhu3p9a",203785887
"osmo1fxn9vtu04657adyqt7xkx0q9f3pl6np3wdzsdp",67928629
"osmo1fxp5zx4r4s6s6pz8ze0hz2sh9cysy8ckfpvyu9",67928629
"osmo1fxvqavcd9qeca9hwxrmh2lda6ssky5qvvvy4h7",203785887
"osmo1fxxdhjkzfzs5e77jw9aqff567860xzl6g5fe4s",67928629
"osmo1fy08renf5mmgcmeatgw6hgverlz9ezfl6wfjfw",67928629
"osmo1fyf28ux99g8jxnjknmsk5f36y9df9ymxpzjf3h",67928629
"osmo1fyn43t7g8kzxj8yej7eg2ua9msqxv6szsgz7ls",271714516
"osmo1fysuqeuefyea6dsfyfkshj5m7h34hpxkgks35l",135857258
"osmo1fytcwykec0wyy96dh55a8xtvpq2dt2xly8agrs",203785887
"osmo1fyvvf6xdvs8faja7m5s9p9gvglz5t392j8z3hq",67928629
"osmo1fywaj50zqarp5zsye6ex6rnjtgv9xrx5qt2698",271714516
"osmo1fz222q03pcfr2zga84n53fg3jr7uydm7j9h7jd",203785887
"osmo1fz23czqft84ltu6k86qzccznd4n0rehkmr4xfq",271714516
"osmo1fz42atl0gk6et9nc8rradj47m2wxp7sx34msj9",67928629
"osmo1fz5yj7zp8g83kza4mdrc2plfceswraj4fk6c6k",135857258
"osmo1fz6t2eqz78ycn7jphd3pttttwmvrj0ghf3uehz",271714516
"osmo1fz6zh8tqntecq0x98kancnrn7ka3syx0z0mrd3",271714516
"osmo1fz7um8trd47syjh9zfflykteewstcdltt9ws29",67928629
"osmo1fzgrznluvwcze0ahg6a4hj8un855d5lx67sky8",271714516
"osmo1fzkxv7k8hlcphdcy0su38w3yylzvs8mhmqjnug",67928629
"osmo1fzl2n7awre7lcdpzdrrdx4ll3ad2w5zlw53w46",67928629
"osmo1fzspdmt6m2el8vvpg5r338uqk4k0swxmgrypdw",203785887
"osmo1fzufmzdfujlwvfvk8wfxfxgsljsw6cnlydy54f",203785887
"osmo1fzvvewc5frazr7y0ng7ddgev7rtxvzpfxsemcg",271714516
"osmo1fzye4nlxtvl8ycmnnph288vehvueg2vwgawhz2",271714516
"osmo1g05h58kwaaxr0u4gjvhqahmuw8dv9w9uujenjl",67928629
"osmo1g073ny2kgkucrzczyndcvwa8f7e302dyc6s0lg",203785887
"osmo1g0hpuuquyk3t2hgtm74336jvpy6ssue78xv28s",271714516
"osmo1g25prkp9j9f7rngpppt680yjg04hrga5fdl9xg",67928629
"osmo1g2al34hwzugnfanprrancf8ffc7qcaresygg0j",203785887
"osmo1g2e4j8ma7expxazvpvsn2krngwttxds93zzmcr",203785887
"osmo1g2gftjz5tchskvchhmrpzer72hcmlgmauflhke",203785887
"osmo1g2kpu2vzepqyelsae7jm9fc4eky50wtzswfd6h",67928629
"osmo1g2lts4pexw2kwzj0960w287t2e2leszxznvhat",67928629
"osmo1g2uzx4grnj347lsnfjqsv70xx2hm6lmg5wmd9f",203785887
"osmo1g2w4yu6war0an3n33v77jvhzx99lgtvm5f0efk",203785887
"osmo1g2yhrpjtgqtd6fgme8gjejuer35ut8tmrk9jur",67928629
"osmo1g325wqcfeucqdzddazj9xjvn2atpys5096hzx4",67928629
"osmo1g329t6mglexjp7f5yvmxqwpl3mpvkvclen09q4",67928629
"osmo1g35f0y329ljejqvnx3mquwcsvdly9m7xqg2py0",67928629
"osmo1g364cg7jd7v6y5drhl9zp59zxc8jqgevkape3m",135857258
"osmo1g38x7whnhkgk0t3u4llqrsycvt0yddv59k7dqg",67928629
"osmo1g3l4vpuvq7x9f0d8ncrwduyhfh5c78u9xln9u2",67928629
"osmo1g3rws9l7avxp30fwka679j4wts0hyxkx3sqk45",135857258
"osmo1g3u4mtwu32vdfessfddam7yruut0x3q9m00232",203785887
"osmo1g3w9hhvgrssy0msfclpnhev805vryzkde4whg7",67928629
"osmo1g3xal23aj6l4sll60hvtalz3cujjzcx4euknsf",203785887
"osmo1g3xlc8up7fynwgxn7ghe6adtzpuwmk8nrpmexc",203785887
"osmo1g3yu35mlq9qjgu0tf884nx8ptv0h4f2ntgy5ap",203785887
"osmo1g420qwnppd52d0fhrug6dj7np3j4ymc3kz25dm",135857258
"osmo1g4pa7rju0t5lyvws9yl8va4juvyuy78dc4ygzr",67928629
"osmo1g4psez5z9m3c40mpdan6v9l2ylqch43hleh58q",271714516
"osmo1g4rsavzu9av3qqztkm5qtmsjksfj77p2gurr58",203785887
"osmo1g4srjft8rqrlcrag30x36m7qzjn8herpf978ph",67928629
"osmo1g5apcfexl2gh0r962w782fe2sczcz085qgw2h3",67928629
"osmo1g5jmks59lw96t4urw03hwt3zvhvgfed82hkl5q",67928629
"osmo1g5msdjxz790xzhl5al7lpwt8w9nfams6pv93uy",67928629
"osmo1g5u4qlk5q65hr2trjt83nw7knw7xxy2j3kf88t",135857258
"osmo1g60gd5zxlxx307qghthqa6wm565xhnrr7c5m7x",67928629
"osmo1g65azdhmex7n469yc5zs2czkh3a55te8qznlyx",135857258
"osmo1g6642dayqqwj4qeupvjg9sl9sr0rsc963r4t2w",67928629
"osmo1g66yu5xuttqh08vsg5s38fcaqagc507d4ghal3",67928629
"osmo1g6ce6dd8n7k7ej958rvjjtzewpgrkmqm8ptfy4",271714516
"osmo1g6g5m4s2vhy5pw2uawjrr25prcc8ulpr4gc6ag",135857258
"osmo1g6m57ltz2a04jssx8x7ju3rgps4ylyr0xgvlhj",67928629
"osmo1g6n3v8230vfzm26utffc9ht5w27j6ysyh423yl",67928629
"osmo1g6nyswzhnlw26ygqe42k9k5ffymywzy68fzq0j",271714516
"osmo1g6wc7ss0n8tfg9rkl05ewssqgmp2dflzwlhxwx",135857258
"osmo1g6ydsj9ynpj872h3lfx8v9yhad4p8d9n4cffj4",67928629
"osmo1g7cflura079z9m03nuhfke64mhv2s5n5ywpk96",135857258
"osmo1g7d6ys6x09u99hae4e3qlsrnl02sup2pvwm0ke",67928629
"osmo1g7fs05hgpmp0q648sr6k9emknac30qh5wrmpd9",271714516
"osmo1g809pxyf3zy76m6f6dwh4qf9ahy6gmu6hjlv65",203785887
"osmo1g839cet6ca4c9gd7p08g0v7dyjk8csek9dmhv2",67928629
"osmo1g865ka7rzrtzxhqhg76vud95xx5gn33mmqpjt0",135857258
"osmo1g89tt2nsztyj54r4txa3ev24z5p9jyrek09krn",135857258
"osmo1g8d8xt4wxn5gh7xgmqp7wldyjkkect3pqswf4k",67928629
