address,amount
osmo1kh7a5q0zcdpgz8d780ynrryakhwf7ag9kj2wnp,58043808
osmo1kh7e2ll22j9hj3k9yv8wvtn5qtm3wvm02x0f8x,10886723465
osmo1kh8j9lac6482uclk4yux5n6tv07d3r8qjxp9cm,58871671
osmo1khasvq0vevftpr9rcs6uqkqkk4hjqehepjfn0j,121860969
osmo1khcgaj5rar3xw7xhk7thrn4mjhkf7rwqvpquvg,240000000
osmo1khepklzantzyc0gfudhcwxu0rkh2rhfvzylpz9,138975446
osmo1khf7p7609yax6v9lhf2tfkfu9rxe47tyu2vmsa,282126306
osmo1khhy93qz9dvmcfcd377lact3kvytp9x2a6asqq,178426984
osmo1khme4j5thlnnjkfeq52d7pl906ywdtq9trv0pz,50000000
osmo1khmjtnuhwap99f4k83f6j0lt48sqtp5dcjhx34,65330316
osmo1khnke7xx5n4cs9x7dq3x0fjc8mhvkzt4wle6cd,964713523
osmo1khp375z9z5ra5zglmvvvd7egeg8gx0ee5ergdh,1031800000
osmo1khpmsnpkjqwmlxmn8xkxxhvtc7pe9sd9aka228,149337980
osmo1khpx0rxr2f30gkcav5g9n6ad4h6kkdvl3dujc4,500000000
osmo1khq7neq8ct3sd3qa0xjs08zqlhrzrj8rv8dtdg,2178711176
osmo1khr0mvt3v69mwww7g5ulxxjcthcachmdymg7sx,90000000
osmo1kht5tnmvvglmc3ytkx7zrkhdx4ndtgs2rqgtfa,73021033
osmo1kht836d7uk8gpgakfg4k49qhkhmkw08v38j86k,150415281
osmo1khuwy7afdx59mkdvhdwr8xpt5lqwxkkw4txj80,73500000
osmo1khvg3ey7cc7qa5gmglhzgse8qgqf93z03r29xx,75111083
osmo1khvunvqhqa93k3gsan8qvd8r9dzl2s33eu0fv0,58164787
osmo1kj0g95mjxugt3z22jtwpq3zhp6q0yww2udlwvy,5722000000
osmo1kj2z2cjvw7kuxpj22ann0s2wmg03a4p5etysrp,200500000
osmo1kj3ke7d53zr95mhhafe30pc39q00ad9jx3y6y9,539000000
osmo1kj3t4jeknz7qhhjn9n7rh2gwmtzm8dx4hk6nsv,250000057
osmo1kj3v2cp2gv60jrrccx7tysgmf885c4d59u6j6v,100000000
osmo1kj4efnuuse7mgqfunxs7lfu49uggvjn4vmruxr,3217500000
osmo1kj50xdt2swzsz0emk2dgx90xyhz8p9psss2hvr,88800000
osmo1kj6vuj3zw3vauxt29z99r3ff8qrhgn9t320jak,730000000
osmo1kj7xnvfdm59gg7qvqptqva754gl6wmsfasx8xl,405500000
osmo1kj8t2thxar0nzauz67gpqnkt2l78dh592kq73t,66073025
osmo1kjalsekdsc385eah7753fay0pf2y4az2lscs3g,172000000
osmo1kjav0jaty6j57djjc2z7q3n97sqse4dxn0fngq,102000000
osmo1kjdyha2hj0ry9w8m8jr60y7t42r2d2gjzklrcn,2378354814
osmo1kjevctmmfrh5c0zk8umh2vs7pmxnrudewg2ams,1958570939
osmo1kjfc93735mfafk6ym0e864yte3smtppw0ex0v3,176000000
osmo1kjfg65awcw3pwau4hxpaa7qdm5lyq35usvtjqw,141900000
osmo1kjfzu6xnuac7met0vwa040jfur7fu5cfq3kk0z,258704596
osmo1kjhhrrds70jfcz60t850v6u6ugy67xknpm2zhh,51020890
osmo1kjjsfm3s002hdemynl9ypz2c5jc4vw4ecum8et,56700000
osmo1kjk0skpzwek6vfzxy9crcmqa8q06qc36sulkx5,188000000
osmo1kjkeg4t9cgqcjpw093ct8t3rmuwlffvlkv0evv,68086608
osmo1kjlrrv2687pm0cs2e77t8xztkx7dj36qcgvx8c,124150843
osmo1kjp4l5270dsz6c4xyyvrfsq8sdx93e63smt04z,841483601
osmo1kjpwjg09hau5s46c0ksfyg325s4fd7tdv3hn07,102000000
osmo1kjr2ahuv0v93rk2v5fu0vqax9k80szmv5whfme,167000000
osmo1kjtmkagp4fz7tx9nsu5a2xfnz6m50nudu6nw5q,81628951
osmo1kjw0jh9ftk4l8s6kfxvv54awyeh5d9qc3mzezj,52548266
osmo1kjxa7524tcjzcmtvld0z8vny53ps084vttsuj8,102005337
osmo1kjxuwna8mvcl3afwl3gpyh6l2er20s99qtwst9,100818495
osmo1kjxwetkw7xfkrwyv3zczh653kc9wslyua8sq7u,11383980000
osmo1kjyk39gqxqeh7xam6ejc7l3ng6edgsgnpj4e2u,224479347
osmo1kk0rnp7xcsv5x5kayuey04luj0w6cjqs9mt0q4,270698973
osmo1kk2shss5c4mzq2vaz5d2ttr5r73w9k7cc7x7hd,56008973
osmo1kk3gkft7r2l2mgjjfjlqc6amzkqlhgg979hnsc,12517267272
osmo1kk3rwkvd2etcpvp8pkgr349hv65kytzayt52sj,54790000
osmo1kk4ff25lu2vtck9l4tlmsqd0cannl0uldt66wg,253668865
osmo1kk5jstp4wfr4gs6hym5zyuh8t25akkav6ta4r6,668490000
osmo1kk6l8wnepft807rxuqzv6np3e8tjyk8ryrpaf6,103000000
osmo1kk79xcsuah7ckvunku78094gyh7900ehahc45k,74583892
osmo1kk7xatqqhn7rdtg26jx3c9mz09aqggj7u2ptea,80753005
osmo1kk985k2w0w7xaeqvnss409chxn0n6exx9xnpz9,351580006
osmo1kkagnx07mvwaxnwed96hzl026xzje2r87c9yh8,90030000
osmo1kkcl2qxx04l0wqhtny46w7wygd4xcwzt780ua9,350000000
osmo1kkgs7k0qyxx9mmcfe4uduaw0us33mcyw6j0wgw,534600000
osmo1kkjq4ua8sy6fvgulgc42d9ms5nw67zxzx7ejum,4000000000
osmo1kkm2gcje762lmn22ysfqm5h4p79y60j3m9cnap,330500000
osmo1kkmz7cnujc9em9qxqetyzr0ve7lfsyqrm54v25,50031682
osmo1kkn4cnql8sy4caklspm0vxjfnmw58sjkq8fc40,506297146
osmo1kknu389gxcxvcws7v0n0sa4tyt9qkrxa5vxfkf,73433602
osmo1kkpa74mvgjap8gkz4wh4pqzsng3j4uthc9k5yq,107800000
osmo1kkqhqr55ydek9y0hj22m07kcx88mvtznklhz6e,67631559
osmo1kktwz6mhf972wee98rljhktnm8pgx8qyxtpauy,110300000
osmo1kkudn0xjdhfkwag8gcrs0xngkvx2evncupzlq5,101000000
osmo1kkuy7ysjq9wwgd55ftk2zy2svl0xwa6emsuad6,272000000
osmo1kkv0urdh0z42eem6zrdsum08899qmxpdf7nky9,50000000
osmo1kkv402z0nxtf0qvpk3m4s0zjh0ltwv66u3g3dp,171900000
osmo1kkvuv3mh9ludgw4pkfdnz85c2vucq2zf2h366g,210000000
osmo1kkvyav77m0p50frffzst8t4uzkapgyj9lm9rhn,570000000
osmo1kkvzukq0wfu486y4f786h66k26runsp6gv26kw,101450380
osmo1kkxxrnsp60nr70ypgc297qdyp3uclwlq89cqzj,112366345
osmo1kkz57ax6vn5ay57zthvwfpxpwwy05ccq5nljvc,1242000000
osmo1kl25tw5rqwwkhwtnpfyjjfa4h4xwkqvntzeg0j,254260000
osmo1kl3z0j5u7ylm47tur3r0elhlk53gegkzqreym4,300000000
osmo1kl5nl565tlakhcjshmr7zh64we0jhzvx22dwe5,73000000
osmo1kl69y5accvwmc724th28479x5r06tzy0wr7gyv,405000000
osmo1kl80xa2crgg2crk5yw2gpjtdd8sj379q99p96f,132380522
osmo1kl84a6lkkvd8w4twtan5hp0r6yq5lzp03vs0xj,2500000000
osmo1kl952v4hxykwcsdrkccwqzxea0hucg2qpwnept,600978847
osmo1klat00q4arcty7cmggqmdzh8606x63qjk9p9n9,372980203
osmo1klat4thutjq9zl53h4dgsn2g7vdtjmuy0fmdqy,108605883
osmo1klavnchrvveznqykkghmwcr88p5p99kf2jyk9t,129764608
osmo1klcja3tpt49dud3ygqlzv45m2anhlqwj6rsgqp,317306147
osmo1klczt2l88tysv5xynktq7nm2pc0dyu2l09t272,235630225
osmo1kld4apn7xxrdhzd3wm6htdszdse2evkdmptnrt,50300000
osmo1kldfe7k5ank53jlk4yvztlkrhdr3n87y0szf7g,144000000
osmo1klds480yv97t7pz3azna8g8sux75ysghfa4xrj,100000000
osmo1klf56r3slxd7564ptrsrqg6mnrt9tkwaal3vun,52949446
osmo1klfqjt3ukmu2fkwgcg9m7vyhuc98q7msagrld0,64439127
osmo1klhmm70aqpp99m5g5h024wt6ua5d82xpve64xk,57411711
osmo1kljl5qexsmh5x2zasyy0yt3vhc4fqr2p930vnr,1549000000
osmo1klklceusykassya0zx7laa5mvs6yvtklh0p9sq,52550000
osmo1klkmf5jvs7r92guxycgvnah495lpeazh2cuw3h,164000000
osmo1klmkq50m8f6wjjj9sxd6zddrp0x6mm3s0n0ukg,60000000
osmo1klp3lqdsdfnus9g4dcl7hffe74wy3utq9ae2h6,419880176
osmo1klr06jk6nn0nc96n6a4eqfqly89w3u73yq6awz,200000000
osmo1klrn0k8s0ezc83y4z0yqvms7v2gprtqsdqkdsq,250000000
osmo1klsvjzkf6ucjvkj02xkykd76swncpmetwwrdpa,409800000
osmo1klt8x0fagmnthre9d4d3jsyedd56th3hhmyhcu,8819000000
osmo1klu64ju8ltv8r0c935ctedcwewj6fyv4s7lzcz,119000000
osmo1klw2xyz65ng5xjxwnvfmtwaqsuywpdh0c4pv68,1000000000
osmo1klxfew5t05dj6qz3fdce8pvgl0pcfempsqcngn,14489000000
osmo1klxjnmyg2kl5glyu55edsvjadfvr2lxu6lgqht,1262000000
osmo1klysctqe0wrq0cvaztyxdc7e337wr3uskshc60,377000000
osmo1klz6qhgdglh6vdkx7vdefty3lt8hgkrp2vlx4d,100241134
osmo1km0esgz0475p9eljsj42rsy4hd34p8c0a2re0j,70000000
osmo1km26nq7cfqe3ljalgx2zzj6h3wppunfn0ak56e,66000000
osmo1km2e3gk0l4znza6ctvuzm395962zg747srl2dt,851616626
osmo1km2x2srd3zdd8takq9z2qnpjc23n5dfmar7d9u,58500000
osmo1km42za3370yt346a6ycpf5urfas09fcu3eflcw,673000000
osmo1km4ce0jeu6xqe0qd0pj22q9k3dzav7njv6m7v0,550000000
osmo1km7luq0tgalnp9cfgm2rwrgzwgay79gu9qy23d,51034359
osmo1km7mk7c8hr0wfdfu25pacq0gcxm964al903uq5,2987270032
osmo1km9f06ft7a7552x9we9crl40px5dscwzjlglec,60000000
osmo1kmfg3qsznxd5dsh08n3nchdkjdv0gqevk2u5c2,178791429
osmo1kmhu7fztjvvag2vx60lk6qtnq6k6jn0e0l6v9m,152000000
osmo1kmkyj9sjqa6t4lffddekx3tz3gtvcsj0lyu2yx,50500000
osmo1kml7jnw3x60dd4qwrpehr2krel9f2mak5cq7fq,4545081682
osmo1kmmghl5frw59p4guxt9fp9x4jge4j49745a6w6,680000000
osmo1kmn7av6v5gs84dwur98tu57jgyzykkpr2anec3,4625000000
osmo1kmnyy742gtzkwx6kwz4xd4p7trvdtcal7tl90p,56000000
osmo1kmp5447lc8geh7qf27k8t668j4yfw0972zqua5,65372918
osmo1kmpce9ccp626px7genlr9rz9mcezzvd6t7pwrv,100246761
osmo1kmpse7q8f7rcgex2vfzndd64feyw0d8ryrap87,193426038
osmo1kmqdj3pnz9zww0rpnkaq7unk5q7y9cyfjm6kzg,221605257
osmo1kmr894kkp3pr9qns65z85ncgs92mddyc8z5sz3,202820160
osmo1kmr8m24zrme8pj9pkuj2sd6w3p60av26y4v7nn,148000000
osmo1kms6gtvwerxz0njshlcm5qfnqk8dhngcz2v0yv,77460000
osmo1kmsqsmjgu32gzpq39mxt7c38zxyqmz0zualdtx,51020377
osmo1kmudycr2nnasthwg4cnewlgey6da2f2lkwuxf5,305000000
osmo1kmvz98lj9yaxpmmshwjl0h5z7fp7k9e49f0900,1002952409
osmo1kmznkcgstxuc5j8h752xd9kvj2t7wqtdq56ef6,100000000
osmo1kn39ek5yjk5lzdx2063qek47y9a0vy9rvpzcec,115000000
osmo1kn4u44w5nu26gtpgruyp842dejsdgqsfp9nk7p,95810902
osmo1kn54vxzcmrw2qn6zfy5tnjya6zy5pzgraujg5r,99309306
osmo1kn68we09k8e67jejd467pwssagvredf62rcs30,50700000
osmo1kn922ahtf7tplxj8c99szpu44fwap5skr8rzvm,59329676
osmo1kn9xxj95kdf2hczdz4zllllutp9hamn0dt2d2p,101000000
osmo1knaf3k307kgngpjhuzzc6wvhdj2ptpcq83t2cs,359574240
osmo1kndqymp5scmt2gt8r08gq3vae9g2mg7w2e6uun,1000100000
osmo1knduj4dcl52rwaq65t8vum0qncmk0g3e9ak9u6,195300000
osmo1kngpzuzsawr4h0zfmq7dhv62etq6vkgv8kh59e,80900000
osmo1kngrd5mmksjv6ytpmek7ky58apcyj53lda4n2t,105465447
osmo1knhevkq39fqqtxhq38ta4a4mn598jkk2atrx4g,306939518
osmo1knkv2ajqkcehgtrzmjrq9pgt4qu72u7f0g6es3,501000000
osmo1knmk6v7syf2pqll3932yjx97p4lpgktf5sexvx,50000000
osmo1knn0dpjfukmq97yz09uqt80896gwg0rfkd6gmx,2494108257
osmo1knnunwajslvk79d54feqk2wwjsuaxpata3mrq3,1090000000
osmo1knnwk6m63lyh7m92j37cmm8uh0rksspr6sszxf,200000000
osmo1knq8dyup3u93djfl70qjmgc9u9vpgvrd990mk9,66928836
osmo1knqw4rvr0aw4c52x88n3rjt5tljcvkmj4u7fjq,74813880
osmo1kns2q4kz54rtwym5h8xs33zj0nhzspr78mnqsc,183000000
osmo1kns7eplmftc6anx4l2n6msp6ughskh2stfkwfm,117696772
osmo1kntlkaep8spnfjp8v4hlmq3u8z7afpmnkhajpv,160000000
osmo1kntuen5xjnhhtky9umnu5azy5emed7d8swvwxz,701311229
osmo1knumhy4er4ttpkgx9a3k8n5weezyust4sptrs7,300000000
osmo1knvufwz3qj59ucclglehfv27veatvny70esxg9,191501930
osmo1knx569y4pkk7jevfrdkr0h6zc27jud5edm5984,106944892
osmo1knzx9a38qv040n07ax9xt5ktmp9pdkwug2qa3v,1611405067
osmo1kp22rcpkavm47tt7xahnjjxf4tjdlrf0233cxe,56000000
osmo1kp26zmkzg3nxfs0r45gyqtv9r9jxlaasc7uxfg,146440630
osmo1kp2ja603uuhseyd03h0f77gs3q9cz5e7wne68t,77820745
osmo1kp4cyuvr9uck57mjeg3h9xkjen72psecmmc5cp,80883314
osmo1kp4xxdv4g47h627eldfm5446j8sjcjzletn05x,84649062
osmo1kp5spk489lja5ceheqdazklk9gju5dan0a3w02,100507517
osmo1kp5za8m6x49pcs4rl66a339udqnj0pzj6dgxr5,7332500000
osmo1kp9r7prdk839vazjj4pnwaa80tsq8l0k2zmxas,440000000
osmo1kp9ruxskp75vzlh798jasy2yy2dmhj4jnlhy3z,1426237086
osmo1kpaa3fwz0z3q00vxlzmkn0p45gkkhv0nvf3ea3,54782829
osmo1kpcjmlzy9vdefp8dwe7860jpzy84vmsu04f2eh,52946619
osmo1kpdtsxydm0dhtj9me26rndx2k7ea5t83g8vmyv,119691009
osmo1kpf826qe3rl8j0pk635ng0j236hf0qc73z7n30,540952702
osmo1kpfac556y74qvnrpjc5tr9w0kzpwrjhwpazkyq,71332689
osmo1kpg4axaylf4a9l4j4zw0zgyx3c72ad08dp7jqr,1078000000
osmo1kpj07jnglgwm0w5upq5tz08jw4nmqumhqze3t8,408592859
osmo1kpm5rrs4qcnx7n3a3gf0xwulfk57pdg65z779w,52000000
osmo1kpmcjp26x3tyl2aw0f920pjygm4g6ph336yzls,173645070
osmo1kpmm7ygvp4hp9mfuz98x8zz8d7ck5xccf6zpnh,559262014
osmo1kpmy9q3aquawarsgfaug2w9pvzejdrc5ca2hsm,1127638650
osmo1kppnfhl06ggu0pctqaw0ae0mkqkr4f6mfafyzf,50022213
osmo1kppx9q64pyhjpqq4ad7zewwwrjttdtywfgjphd,55000000
osmo1kpqwnglcycc4x8hxu9km0w0tfrlks9dzcsv2zq,626286519
osmo1kprgqvn6g0lz4klf5rgcjlp8vm838xhp37g08k,149013796
osmo1kprq6e4h6dp46xv20dg33c6kepejs9xl7kz3ye,330000000
osmo1kpryyk9nr8dlkp3lekj3mqm4xhtx92k6wd8mlw,2001000341
osmo1kps8u2700he26xrh29nvnvhy9t5z5wam5dymn6,245500000
osmo1kpsxn8fafsp6m5ax679d9qm84cy8pmhurmp0c0,124239915
osmo1kptlrwy8ev69p035m906ezysk4mcnrpl983ew6,203721079
osmo1kputhaup7e3vxltuvg82hl3y7j4y727fvwlgf7,112409482
osmo1kpw3druz30nffz80ejj589ywd63p08n70ayk99,111000000
osmo1kpxd5aqyaahjtvjrqhlqwdurpv8nuar9gjt3q4,50000000
osmo1kpxpfclgd8t7w78yr86t72fz9sgh0hz7k6w7qc,72660181
osmo1kpyw32cj2a0fkk7vl060njcl3ckgf4rfqq97nh,95342644
osmo1kpzgc60qxjqdycgpw82rhd0n2rp990p5w4kmvt,1320189112
osmo1kq0vsru8ufey2pduv7yn4ppp3h8k028tmndj70,338404288
osmo1kq4dulxus3kzuy0vfdv5gxcw5k0fd7605fhz4s,1078282422
osmo1kq4nwvhf3cev5fg9v0hk2euy9vxkjng7d8raw9,107086804
osmo1kq5uxydgyjhtva7dg3e9vd6sv0vzpz4htsc7xq,71504050
osmo1kq6mu9a35ph6k97uknv5z7j2qn8azvse5lplsx,50060000
osmo1kq74w8r0uf0fyusgs0nxj525k53hzfsgch4n0d,100000000
osmo1kqc683nnl6u0ll6kdpymvzgs4f8p7huvqg4gxw,100621284
osmo1kqdwl22lns898ks8566frm05vkhyxmzw5rqhvc,11616136924
osmo1kqeaj0jdphxvshm9hrdhp3d8m4pljdcxydtav3,100000000
osmo1kqf7sglt7msqapecuth3h0833twxqf3x9nvfmz,116989348
osmo1kqfjv53g7ll9u6ngvsu5l5nfv9ht24m47ucx3v,143980000
osmo1kqh8fjrpj2cqmunfx7fmz0rxfyx06l3f030w2x,143000000
osmo1kqlfg2l3k55phuky8hqdl85hqk7pg0h92xquqe,59000000
osmo1kqnd5h4fhjc5sma259gp842yjrf9n79q3uyjmn,92350000
osmo1kqnwwm82xd68t4jezz7p6tm0wsh0h548y58q9x,60000000
osmo1kqp00smua43aczs834yzau8futvsyslhxp8a2v,116000000
osmo1kqsxarlczfg3yyvhrkzxc06fvndgzcvk0fs33n,1000000000
osmo1kqtp8pr8fnnejr07y2lpe8tqy77jw4jnlw65a8,147765221
osmo1kqtu5swvgzqqe6es7l6sj82swg7g37l5sw8f2t,542000000
osmo1kquk63vg0c7ugpd4n9l2hfemys9kgywwhpduhm,113408477
osmo1kquwlrgf2mf2vsqhnzhw9pchjx2qfq3ump5gdl,87288906
osmo1kquz9j8k2g9f8l5q9h2g9rrdm5mslues2jwh6r,53000000
osmo1kqv6ww5evpp3mjhnxlfs8fmrh9llcc8azyucrk,642903319
osmo1kqws9jtkrcdccme30tvk49phdvef3whzjd5j4v,112950000
osmo1kqxkmnupd5z2qgmzw5lwd23k0s4rxluh42m2wr,2956463205
osmo1kqxzvkwffga0fwvx983ha9cs7pevj8987ceur8,1368300056
osmo1kqynsna9azawg789nrlvkrucv7ney29yhwxks5,233600000
osmo1kr03gmu8s4twvy4n6yyv2p8gthv8c75754f5mq,1855600000
osmo1kr22pmwls4mkm5449cgtfw9qv6f9hq3txxfw2r,93000000
osmo1kr29ydcuescpfp6gvx2yxtlzelje30g4tzgr86,272700000
osmo1kr4srrcg8dh9n5wpaznct5fpd04sax2nmpf6jk,101290437
osmo1kr5lmzyjhrpfnzatuacanl27uk8w3sz58l4a6y,3096307425
osmo1kr72fsh866l3qm0v5fhf9et2lgrt579plfg0g5,785000000
osmo1kr7fhre9frsvwahatqlf6udkujzcmsyvc88j0y,50007359
osmo1kr7j8ytzd0xhyh8th72xrus54pk04ch5e7v4ft,122000000
osmo1kr7jcknas4q9t63pk4v8u4w6y4plrng979575r,517362941
osmo1kr7uvgh5qe9q79s5388qv4n7ara6le9wtmwx8s,1311014267
osmo1kr865vd8u4370a8pf8r6tu79nthmke8s6rgx5q,54771002
osmo1kr8gtf82uufc3qlnw6vmwmqkjf4ak5yu0p7vrt,1946392183
osmo1kr8n55952z9tf03cweul74c6swwkq80tlnt7mt,1789000000
osmo1kr8qangynxd8k3gjya07mussq743s0r3u5haak,184217357
osmo1kraa68kr607fk3m2u6l8lukzzp6rxqyy0en8sz,60000000
osmo1krakseped3zzvpxp228ll9q2nsnwdpf8ya8ptl,51000000
osmo1krc43vmz3zeswpt6z8jl8kkdcun5gew36fnd7y,83613172
osmo1krfdz9js9pkqzpa0elqghszgd8jpxjh67u5h62,63964564
osmo1krfmhqvfzmxex5uw5atjwfs9xpqel6hvgxpxje,11300000000
osmo1krguamyns3tmx6nkzmavzrqdet5pnh5c3gjw00,89941333
osmo1krhqzttr824dm3zus8fvy79sefxe78k90mptht,3673803696
osmo1krjqntt0qeza2203dvjl80vgxy53mjwv8la50g,80223201
osmo1krk4g4yea4mutat7wpkqpp63m559t4yqmmh0gn,51000000
osmo1krkfj83djzrhx0skxcvnqyywdsp3mucwgrrwn0,136481108
osmo1krl02crdupsy2ljrf8kenswxm5wu0z2xf789tl,50100000
osmo1krldx44wl37vshul5q9q56lmgazxms62kfsgad,1517900000
osmo1krlxc4tsgldyt04pmu4n6alz27nncjkun27lus,64000000
osmo1krnpj95x5zsusjq8dwalw9wpdgelgvyjrzesle,50100000
osmo1krntzqcvgay22whwm3al5fsvmrly55fsfg8wyw,240000000
osmo1krq2xth5t4tdsrvtwt5sj3q3tf3nxh3arm8m7s,51099630
osmo1krques075vn975hyl4ug6y8wtnyezm594sufft,62000000
osmo1krs9xakfe9fyrgpzn0vlu85n6z4vkvsl69e2fp,365057981
osmo1krtmdekywqz3e50l5jp4hm5vc625w0qzmxa2tu,339755000
osmo1krtvs0vgdmzku03ek7gyt3gmt5u0keac4kwvuw,72000000
osmo1kruj8de3pxddz4u4tapresz46ftrmjs62fvh5d,136000000
osmo1krupveyyfr7p867pd0ft6zmzcg7r8rs43m65kq,100000003
osmo1krv9mfpdy8l7k33ec0qwjuwf7a35g52a7zwrel,838700000
osmo1krwjz29gpdah6pugd39845xlves95g4p2athv0,84240000
osmo1kry0nzgsf8y2tpu2pcffsrkcs93dnn403cv6es,115000000
osmo1krz2jjuqcry28rz6u43hkenr43euqj8ndkyh44,52482994
osmo1ks2tnuar5wyfsthesuntakfl2sk0g9dpejdyne,57869053
osmo1ks2z0xl2dczwlavfyk24v36xhl9jx3xgqwh507,165000000
osmo1ks3h4q0qg58ptg22x9nrjj9vmje847fghx6xcc,590097000
osmo1ks3z88j5g7lgegu3zc75p857qaegkeay9ul3u7,50000000
osmo1ks52493zldpjeszus97ehkd2gdyj85npw64akh,73599661
osmo1ks9amnl6v7cvfhuvzptl6tjnzyj8ac0th7tqt0,1255149613
osmo1kscv7wsh5qlpaquegmt6c2dt2ake9gxkh2ukn0,100000000
osmo1ksdpmf2w0hgtj27a6tv7xg7u79vxjnqukknaya,117811167
osmo1ksdsjfnf3fhl6nn3j5xshm6tn8ev83vlut86c9,306334408
osmo1kshytykdmp3t97kvw5ulw00f6m7uft8tm9k5zk,112651122
osmo1ksl5dw4qf6wzrrcvjhy3yvqxux6qvk9yrfc0fx,51000000
osmo1ksmc2ay85pl6hktn28l34l45y99ezmkvqktkaf,95000000
osmo1ksrruapfpq54ga88pk4knmf6vkq6mfyhtw97u5,6154000000
osmo1kss2xjtu3jsdfycprtcdv0kd42h0g08vr88v6z,50000000
osmo1ksuz9m9vwtwjg67jvhcyce7npgme27fcnnpkl8,100000000
osmo1ksvh3qe4sq9603clrhjr8pu2qhkaw7xzp8xlkn,51020580
osmo1ksw60fz7qq6nh0w424xseazlxt50qrfgehef5u,127000000
osmo1ksweq0gc8je2yfjdwdzzw4uxgt6rg5kkf4tww6,179260827
osmo1ksx4f4g4szw09mc7a0005eqcj9uzvhhvz4kekz,57903771
osmo1ksz95u2plg44uq85py4vuskf7e604z39ftchqc,1621000000
osmo1kt06knel2ed9uf7klcg9lg6qflqqntsvwdujxa,55000000
osmo1kt0hkzqf0q8p3x00683mwv27q0zshvjk658sk8,65000000
osmo1kt0u4rmlm8jke5f88cm0uluzcrkme86mvj6hpu,50000000
osmo1kt2xax82lcjcu8v0mlu7pu477waj78sq6dw2um,55520032
osmo1kt38juryr0n62t8z2p4s22hc6ueaz5t84x60cm,270429042
osmo1kt3kf7w9v774yptt93dgx322wq3dgqpwdv0qvs,100799000
osmo1kt3l4uvkpmr2qa09xyktsstkgaqa8z4p8fyz9p,412460000
osmo1kt3m43pyaaf9czue3hdg9kltdvzyhlkgqnfspu,70100000
osmo1kt4zpzh4eyrn348klkfdx7w9kefegsawaurxcu,800000000
osmo1kt5ufh8axdg2lycj8d883mzqg2x083mglutlxa,103000000
osmo1kt74j7ny8lu0yzmtsdgntwhd94cq89ndmt2zuc,412000000
osmo1kt8z5dxn4c94mxcxa0jv97dzyyjdqc5qswxzq9,558500000
osmo1kt9epdvu8q8eeha2dh685w97c70myvtnnd8neh,104292585
osmo1kt9jj3prey8c7hfd22vv73wes3q4tscnx6hp4a,550691278
osmo1ktcxxcefmdav4hx629v2ezpnp7d40ej63ql25d,260000002
osmo1ktdz4gf8nn02lpx7z86396wm3rzjlke0cyr8c4,73608513
osmo1ktecz4dr56j9tsfh7nwg8s9suvhfu70qfesew3,600000000
osmo1ktfdwhqk7870fc20mnlsqd060phzha0hecunp5,4695500000
osmo1ktfzafu9w6ysx6e35rgg597k4uhqyy4zad40qv,800000000
osmo1ktg2rccky0u7xlqs7aqv8hya7kq8t6agzjsu3s,173000000
osmo1ktgld2yhcyz2snlz9ej743nwnf435rmaxhz8am,51020788
osmo1ktgng3ulkeg7cs6xaeecfr8vyr08l7q27882hx,209831528
osmo1ktk6y378tk3jaejwl02a07qcmz2a08eyly05dw,868010210
osmo1ktl7znnsrsne5c5rl86ut2hgd68rtsl7gezzjq,67061042
osmo1ktltzva8kn03d4p9l6n974uu004d6jty637zy8,120209959
osmo1ktp2trnj4lh77g23w0xlryyguqjqe8wzm97j7p,1415000000
osmo1ktp9t2nrt82khs56mmpegx9d73dya97fjgupsp,101564983
osmo1ktq2v4xrzwejl5dycq4k4qq3zw92lecl8q8r69,509407187
osmo1ktr67gjw0sv7j2dq4jpvg9a0vyrj5x4feds7zj,118386675
osmo1ktrddpdarrexllkxvl5d88mam0rk6hrucz755y,111188687
osmo1ktryjdyvmu338ywf20kk9jaw3glqq7w2lsj9wq,290000000
osmo1kts68gyt4mxzq7w9jypap7qma6tq9wc3ss3nwa,147139484
osmo1ktsjyqvpmvssn4umhg8rhy02dk4j0zedzssag7,500000000
osmo1ktsuxucrn64d0hvcyzgxh94vllkcurjm8z7ap6,707000000
osmo1ktt3r5zhfct23tf57zj99h89cd83s8rtwrsxqy,1500010551
osmo1kttccmje9jrvf8ur3j6usalgpt8vvyp24q5f2m,53441409
osmo1ktts4k74gmtndynsqdhakkdu04ww7x7xdphrfw,219526615
osmo1kttyh2r9znpkv3hcv3dhcnalc73590y90us58w,5119157843
osmo1ktvnuysk4lz0westx7wg9q6rggz8e59zpqhnr0,4330588255
osmo1ktxv8mnlt6huxymlarz20jx4sd364ex2zm3p35,476400000
osmo1ktygnvej2gm5rxw2mdzhzzax5lctrfz7qhsxta,50100000
osmo1ktz9a5t4e4fz5tvkc0z058qv3vksedkk4hww7t,60651803
osmo1ku0krrc6rd65k8g363grjsslk64k5x0qn90aq3,376500000
osmo1ku0vuh4crrzfu29g2dlchqmgusan5y9mlpls8a,79000000
osmo1ku3dvxyqcxu99evmka6kqreckadfxzgnxlp2w8,1570750522
osmo1ku3w9s5dr0xfceta27mk5k5z5wqwrxpkw0l06g,51020782
osmo1ku3wzu9tvm0kpze876laesj7h45nzm3pw70ujy,115000000
osmo1ku4e49vfa4wez78crges4cml6he23f9t54whj4,650000000
osmo1ku6a9666mkkudq67kzwn7un0cxhjxh9rk024wh,1000000000
osmo1ku77annsyaxglg60r24pcxn4sp5t0ktzsj3mfs,51499892
